Frequency (Hz)	Level (dB)
29668.945313	-137.082611
29670.410156	-133.114029
29671.875000	-128.210480
29673.339844	-136.634064
29674.804688	-134.758774
29676.269531	-131.928864
29677.734375	-132.550201
29679.199219	-133.404572
29680.664063	-135.118851
29682.128906	-142.500717
29683.593750	-136.237747
29685.058594	-135.335480
29686.523438	-131.965149
29687.988281	-130.743912
29689.453125	-131.935562
29690.917969	-132.582428
29692.382813	-131.412766
29693.847656	-131.595840
29695.312500	-127.258461
29696.777344	-131.560043
29698.242188	-135.880630
29699.707031	-137.347870
29701.171875	-137.446655
29702.636719	-135.183624
29704.101563	-134.119797
29705.566406	-131.310516
29707.031250	-132.791809
29708.496094	-134.578598
29709.960938	-132.234131
29711.425781	-131.871506
29712.890625	-138.086014
29714.355469	-132.216644
29715.820313	-129.353745
29717.285156	-125.856430
29718.750000	-124.198738
29720.214844	-130.954422
29721.679688	-137.721771
29723.144531	-136.204666
29724.609375	-135.939789
29726.074219	-142.424957
29727.539063	-134.550491
29729.003906	-130.190018
29730.468750	-131.451355
29731.933594	-137.823532
29733.398438	-132.527603
29734.863281	-132.102112
29736.328125	-133.047089
29737.792969	-135.847549
29739.257813	-132.625473
29740.722656	-127.781181
29742.187500	-125.208954
29743.652344	-129.759125
29745.117188	-130.902176
29746.582031	-138.951630
29748.046875	-135.974991
29749.511719	-131.258774
29750.976563	-129.814453
29752.441406	-131.219666
29753.906250	-129.113693
29755.371094	-127.596992
29756.835938	-128.600601
29758.300781	-131.376877
29759.765625	-135.333054
29761.230469	-133.712738
29762.695313	-136.758286
29764.160156	-132.961319
29765.625000	-125.028183
29767.089844	-127.020203
29768.554688	-135.119980
29770.019531	-129.932617
29771.484375	-134.666275
29772.949219	-134.201141
29774.414063	-131.358078
29775.878906	-134.625183
29777.343750	-133.959488
29778.808594	-135.925446
29780.273438	-131.111359
29781.738281	-133.248657
29783.203125	-134.073700
29784.667969	-132.604324
29786.132813	-133.285812
29787.597656	-130.039154
29789.062500	-128.759827
29790.527344	-130.460297
29791.992188	-129.827087
29793.457031	-126.655739
29794.921875	-134.602203
29796.386719	-137.184326
29797.851563	-132.359787
29799.316406	-126.546906
29800.781250	-128.668549
29802.246094	-135.149261
29803.710938	-126.106506
29805.175781	-121.614037
29806.640625	-123.539688
29808.105469	-128.455627
29809.570313	-127.977318
29811.035156	-129.195663
29812.500000	-123.142830
29813.964844	-125.484985
29815.429688	-128.511719
29816.894531	-124.781540
29818.359375	-126.081192
29819.824219	-128.233582
29821.289063	-125.212883
29822.753906	-122.885078
29824.218750	-128.448898
29825.683594	-124.741875
29827.148438	-124.381783
29828.613281	-127.607475
29830.078125	-128.491089
29831.542969	-127.461273
29833.007813	-128.453018
29834.472656	-127.707489
29835.937500	-128.712509
29837.402344	-126.001343
29838.867188	-124.548065
29840.332031	-128.334946
29841.796875	-129.986328
29843.261719	-132.454941
29844.726563	-127.855827
29846.191406	-130.151810
29847.656250	-129.103119
29849.121094	-128.567307
29850.585938	-128.235107
29852.050781	-133.622543
29853.515625	-128.989548
29854.980469	-124.787163
29856.445313	-130.130875
29857.910156	-126.824486
29859.375000	-123.910088
29860.839844	-132.457458
29862.304688	-127.423233
29863.769531	-124.530869
29865.234375	-128.564240
29866.699219	-126.189484
29868.164063	-133.419876
29869.628906	-148.926285
29871.093750	-125.773041
29872.558594	-123.314590
29874.023438	-132.026672
29875.488281	-123.648232
29876.953125	-126.481064
29878.417969	-134.633255
29879.882813	-131.243652
29881.347656	-122.480583
29882.812500	-122.599068
29884.277344	-124.844017
29885.742188	-123.213737
29887.207031	-130.385529
29888.671875	-128.798340
29890.136719	-124.419769
29891.601563	-123.710716
29893.066406	-123.099014
29894.531250	-134.225342
29895.996094	-125.556923
29897.460938	-128.530853
29898.925781	-124.951546
29900.390625	-120.432922
29901.855469	-120.510971
29903.320313	-121.919182
29904.785156	-118.589447
29906.250000	-120.586441
29907.714844	-117.538162
29909.179688	-117.864410
29910.644531	-124.621101
29912.109375	-117.438499
29913.574219	-114.671562
29915.039063	-117.403465
29916.503906	-121.971123
29917.968750	-117.110031
29919.433594	-118.604301
29920.898438	-128.724304
29922.363281	-116.222801
29923.828125	-119.437592
29925.292969	-117.459183
29926.757813	-114.097443
29928.222656	-119.000290
29929.687500	-124.254745
29931.152344	-123.337143
29932.617188	-126.648415
29934.082031	-127.473442
29935.546875	-130.020203
29937.011719	-126.729309
29938.476563	-120.285057
29939.941406	-122.061066
29941.406250	-124.724007
29942.871094	-127.284981
29944.335938	-127.532623
29945.800781	-131.182205
29947.265625	-130.626160
29948.730469	-129.240936
29950.195313	-129.458771
29951.660156	-134.834106
29953.125000	-130.234039
29954.589844	-126.923820
29956.054688	-127.471802
29957.519531	-128.051025
29958.984375	-127.026360
29960.449219	-123.778595
29961.914063	-124.890663
29963.378906	-133.401291
29964.843750	-127.371078
29966.308594	-135.137939
29967.773438	-130.640991
29969.238281	-126.610451
29970.703125	-127.082207
29972.167969	-127.706970
29973.632813	-123.809242
29975.097656	-121.532158
29976.562500	-121.284958
29978.027344	-126.729378
29979.492188	-131.832031
29980.957031	-128.231506
29982.421875	-130.418289
29983.886719	-132.471024
29985.351563	-129.649399
29986.816406	-131.054779
29988.281250	-126.121216
29989.746094	-123.256187
29991.210938	-125.687149
29992.675781	-125.901482
29994.140625	-127.517342
29995.605469	-128.218414
29997.070313	-130.102448
29998.535156	-122.413887
30000.000000	-119.471161
30001.464844	-121.208481
30002.929688	-118.753891
30004.394531	-116.283661
30005.859375	-116.431641
30007.324219	-118.590981
30008.789063	-119.656860
30010.253906	-120.179413
30011.718750	-125.073982
30013.183594	-122.713486
30014.648438	-119.197777
30016.113281	-123.677139
30017.578125	-125.235344
30019.042969	-125.404846
30020.507813	-120.336891
30021.972656	-118.833046
30023.437500	-123.403221
30024.902344	-119.431023
30026.367188	-117.596298
30027.832031	-120.904282
30029.296875	-122.720131
30030.761719	-123.275101
30032.226563	-126.792191
30033.691406	-125.010750
30035.156250	-123.118088
30036.621094	-118.671188
30038.085938	-119.071770
30039.550781	-123.195076
30041.015625	-128.419373
30042.480469	-124.756714
30043.945313	-120.980751
30045.410156	-125.320351
30046.875000	-130.434067
30048.339844	-124.958000
30049.804688	-124.634552
30051.269531	-127.842239
30052.734375	-131.858459
30054.199219	-128.973114
30055.664063	-127.021202
30057.128906	-126.827324
30058.593750	-129.024170
30060.058594	-127.418617
30061.523438	-124.366066
30062.988281	-125.632462
30064.453125	-127.453743
30065.917969	-125.552612
30067.382813	-122.868202
30068.847656	-124.253387
30070.312500	-126.116760
30071.777344	-131.335526
30073.242188	-128.346619
30074.707031	-125.975296
30076.171875	-129.097778
30077.636719	-127.214546
30079.101563	-122.621284
30080.566406	-126.333237
30082.031250	-129.535431
30083.496094	-128.898102
30084.960938	-135.337845
30086.425781	-125.560600
30087.890625	-124.771141
30089.355469	-126.748619
30090.820313	-127.895737
30092.285156	-131.940994
30093.750000	-131.008881
30095.214844	-128.854538
30096.679688	-127.685722
30098.144531	-128.032135
30099.609375	-128.002136
30101.074219	-126.490967
30102.539063	-125.125908
30104.003906	-124.695831
30105.468750	-124.964882
30106.933594	-131.124588
30108.398438	-129.297714
30109.863281	-128.038727
30111.328125	-131.251938
30112.792969	-136.441132
30114.257813	-135.402100
30115.722656	-129.537491
30117.187500	-126.639870
30118.652344	-126.429199
30120.117188	-127.873039
30121.582031	-126.632347
30123.046875	-125.607559
30124.511719	-128.802444
30125.976563	-131.005463
30127.441406	-130.431305
30128.906250	-129.991562
30130.371094	-133.050873
30131.835938	-123.552605
30133.300781	-125.538940
30134.765625	-132.550308
30136.230469	-126.286560
30137.695313	-122.734039
30139.160156	-122.678246
30140.625000	-122.494812
30142.089844	-127.974289
30143.554688	-136.134781
30145.019531	-127.576553
30146.484375	-128.753799
30147.949219	-129.677109
30149.414063	-131.524582
30150.878906	-127.723557
30152.343750	-128.830383
30153.808594	-120.139534
30155.273438	-121.632408
30156.738281	-122.126755
30158.203125	-128.969437
30159.667969	-127.886856
30161.132813	-122.776024
30162.597656	-121.773140
30164.062500	-124.993767
30165.527344	-130.277145
30166.992188	-137.232788
30168.457031	-128.678680
30169.921875	-123.419205
30171.386719	-124.943153
30172.851563	-134.297668
30174.316406	-132.295013
30175.781250	-127.846046
30177.246094	-127.714577
30178.710938	-123.702087
30180.175781	-125.103203
30181.640625	-126.984154
30183.105469	-123.093369
30184.570313	-128.959045
30186.035156	-129.219528
30187.500000	-131.722153
30188.964844	-132.146454
30190.429688	-126.912819
30191.894531	-125.985710
30193.359375	-126.536652
30194.824219	-132.499130
30196.289063	-126.559975
30197.753906	-126.009949
30199.218750	-125.172020
30200.683594	-126.914642
30202.148438	-126.773582
30203.613281	-126.972160
30205.078125	-126.335289
30206.542969	-127.961922
30208.007813	-127.432007
30209.472656	-125.338158
30210.937500	-129.718536
30212.402344	-126.779037
30213.867188	-124.142082
30215.332031	-123.619377
30216.796875	-129.148163
30218.261719	-126.750938
30219.726563	-127.502182
30221.191406	-127.932091
30222.656250	-129.090576
30224.121094	-131.199142
30225.585938	-131.321671
30227.050781	-129.771942
30228.515625	-130.067352
30229.980469	-130.395767
30231.445313	-127.687325
30232.910156	-129.255661
30234.375000	-133.493042
30235.839844	-131.816833
30237.304688	-135.688446
30238.769531	-133.855682
30240.234375	-127.409172
30241.699219	-124.775848
30243.164063	-127.148438
30244.628906	-126.377663
30246.093750	-127.910263
30247.558594	-131.901718
30249.023438	-130.263947
30250.488281	-125.928703
30251.953125	-127.170158
30253.417969	-125.517097
30254.882813	-126.506767
30256.347656	-125.669052
30257.812500	-123.876427
30259.277344	-128.524902
30260.742188	-129.308304
30262.207031	-128.782883
30263.671875	-128.050354
30265.136719	-130.534775
30266.601563	-125.511246
30268.066406	-125.222824
30269.531250	-127.266136
30270.996094	-125.393196
30272.460938	-125.331917
30273.925781	-124.655724
30275.390625	-127.133583
30276.855469	-122.946289
30278.320313	-124.556015
30279.785156	-129.024048
30281.250000	-131.614029
30282.714844	-130.515869
30284.179688	-128.257080
30285.644531	-127.816154
30287.109375	-130.699707
30288.574219	-131.993896
30290.039063	-136.030075
30291.503906	-128.720062
30292.968750	-130.436813
30294.433594	-124.756195
30295.898438	-123.721291
30297.363281	-124.372246
30298.828125	-121.932922
30300.292969	-124.627113
30301.757813	-126.331993
30303.222656	-129.491547
30304.687500	-123.423302
30306.152344	-126.903564
30307.617188	-129.072266
30309.082031	-128.357407
30310.546875	-129.661163
30312.011719	-133.260666
30313.476563	-131.157776
30314.941406	-131.673187
30316.406250	-124.548759
30317.871094	-126.359573
30319.335938	-127.994606
30320.800781	-134.327621
30322.265625	-128.463058
30323.730469	-130.805725
30325.195313	-137.661362
30326.660156	-129.240173
30328.125000	-124.079620
30329.589844	-125.646812
30331.054688	-130.552963
30332.519531	-134.627411
30333.984375	-128.894714
30335.449219	-127.303108
30336.914063	-123.852188
30338.378906	-122.484848
30339.843750	-124.805115
30341.308594	-125.574394
30342.773438	-126.301613
30344.238281	-133.593689
30345.703125	-126.923126
30347.167969	-124.642456
30348.632813	-126.098152
30350.097656	-123.731812
30351.562500	-121.332451
30353.027344	-127.348396
30354.492188	-131.706314
30355.957031	-128.342056
30357.421875	-130.709442
30358.886719	-125.049477
30360.351563	-123.405098
30361.816406	-126.871857
30363.281250	-129.845932
30364.746094	-132.616364
30366.210938	-129.836212
30367.675781	-133.160904
30369.140625	-128.422562
30370.605469	-124.211227
30372.070313	-124.526817
30373.535156	-123.609146
30375.000000	-122.637535
30376.464844	-125.284271
30377.929688	-126.009575
30379.394531	-121.967575
30380.859375	-121.513390
30382.324219	-125.505859
30383.789063	-125.773949
30385.253906	-123.571312
30386.718750	-129.488113
30388.183594	-130.764786
30389.648438	-125.909683
30391.113281	-126.104446
30392.578125	-132.766006
30394.042969	-126.601761
30395.507813	-126.493935
30396.972656	-127.036819
30398.437500	-127.001869
30399.902344	-129.916000
30401.367188	-127.749825
30402.832031	-124.776390
30404.296875	-122.983139
30405.761719	-124.816193
30407.226563	-131.029007
30408.691406	-127.039627
30410.156250	-124.188942
30411.621094	-125.322205
30413.085938	-127.963326
30414.550781	-127.433571
30416.015625	-126.052124
30417.480469	-129.211288
30418.945313	-131.763535
30420.410156	-127.227844
30421.875000	-124.313911
30423.339844	-133.294113
30424.804688	-130.300018
30426.269531	-128.814072
30427.734375	-129.989700
30429.199219	-126.492523
30430.664063	-126.452194
30432.128906	-124.534615
30433.593750	-127.251724
30435.058594	-129.266449
30436.523438	-126.032097
30437.988281	-124.895050
30439.453125	-129.704224
30440.917969	-129.576355
30442.382813	-126.466957
30443.847656	-127.940033
30445.312500	-127.292969
30446.777344	-123.799820
30448.242188	-123.830818
30449.707031	-126.012497
30451.171875	-125.067207
30452.636719	-125.089996
30454.101563	-125.926010
30455.566406	-128.383347
30457.031250	-131.407593
30458.496094	-130.736740
30459.960938	-127.643631
30461.425781	-125.099579
30462.890625	-123.539398
30464.355469	-129.209747
30465.820313	-126.040749
30467.285156	-128.190857
30468.750000	-124.573502
30470.214844	-123.843559
30471.679688	-130.572815
30473.144531	-124.756134
30474.609375	-125.239693
30476.074219	-126.190033
30477.539063	-128.931442
30479.003906	-130.155792
30480.468750	-132.211411
30481.933594	-133.509460
30483.398438	-139.613358
30484.863281	-129.629913
30486.328125	-130.526062
30487.792969	-131.640823
30489.257813	-130.644760
30490.722656	-132.323257
30492.187500	-130.429291
30493.652344	-126.391052
30495.117188	-129.925751
30496.582031	-127.250694
30498.046875	-120.501541
30499.511719	-124.198395
30500.976563	-124.106361
30502.441406	-124.442375
30503.906250	-125.488785
30505.371094	-120.510078
30506.835938	-120.590591
30508.300781	-125.026421
30509.765625	-126.483452
30511.230469	-122.743118
30512.695313	-121.122238
30514.160156	-126.576508
30515.625000	-125.422630
30517.089844	-124.883354
30518.554688	-126.347031
30520.019531	-128.707840
30521.484375	-129.174347
30522.949219	-131.046570
30524.414063	-129.255035
30525.878906	-123.678932
30527.343750	-124.082985
30528.808594	-121.714478
30530.273438	-122.067986
30531.738281	-126.689453
30533.203125	-123.987572
30534.667969	-120.994957
30536.132813	-130.015060
30537.597656	-121.918549
30539.062500	-121.354012
30540.527344	-122.493698
30541.992188	-124.419342
30543.457031	-120.316422
30544.921875	-121.142136
30546.386719	-123.112167
30547.851563	-122.001991
30549.316406	-122.363914
30550.781250	-120.757690
30552.246094	-130.492096
30553.710938	-127.689789
30555.175781	-122.480957
30556.640625	-122.346664
30558.105469	-121.619499
30559.570313	-118.572693
30561.035156	-125.765862
30562.500000	-119.870247
30563.964844	-122.885628
30565.429688	-124.781563
30566.894531	-123.328773
30568.359375	-127.293831
30569.824219	-127.017830
30571.289063	-129.556610
30572.753906	-128.715714
30574.218750	-125.352623
30575.683594	-120.740410
30577.148438	-123.295502
30578.613281	-128.460648
30580.078125	-128.445938
30581.542969	-134.716522
30583.007813	-129.012711
30584.472656	-122.580353
30585.937500	-125.538193
30587.402344	-126.904350
30588.867188	-128.060776
30590.332031	-124.196533
30591.796875	-126.877953
30593.261719	-128.654602
30594.726563	-119.691399
30596.191406	-123.167259
30597.656250	-119.791946
